codigo,producto,marca,modelo,anio,info,oem,ficha_medidas,ficha_oem,ficha_info,imagen_producto,url_ficha,fuente,titulo,categoria,estrias_externas,estrias_internas,estrias_lado_rueda,estrias_lado_caja,longitud_semieje,longitud_cardan,longitud_punta_eje,diametro_asiento,diametro_asiento_lado_rueda,diametro_jh,diametro_junta_homocinetica,diametro_jh_deslizante,altura_jh,altura_punta_eje,diametro_circunferencia_agujeros,rosca_agujeros,diametro_rodamiento,diametro_menor,abs,posicion_seguro,seguro,lado,peso,dimensiones
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1991 - 1998,1.6 CFI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1993 - 1995,1.8 GL,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1995 - 1997,1.8 CFI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1995 - 1999,1.6 D,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1997 - 2003,1.8 MI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1997 - 2011,1.6 MI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1998 - 2009,1.9 SD,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1999 - 2003,1.0 MI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Gol,2011 - 2014,1.4 8v Mi,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Saveiro,1990 - 1997,1.6 D,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Saveiro,1991 - 1997,1.6 N,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Saveiro,1996 - 2010,1.6 MI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Saveiro,1998 - 2001,1.9 SD,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Saveiro,2003 - 2010,1.9 D,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Senda,1989 - 1997,1.6 GL,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Volkswagen,Senda,1990 - 1997,1.6 GLD,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0002,Juntas Homocineticas Deslizantes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0002/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0003,Juntas Homocineticas Deslizantes,Renault,12,,,,Parámetro: Valor,Estrias Externas: 23,Estrias Internas: 22,Diámetro Asiento: 36.5,Diámetro JH: 76,DAUER,Altura JH: 96,Altura Punta de Eje: 29.5,,,,,,,,,,,,,,,,,,,,,,,,
JHCA-0003,Juntas Homocineticas Deslizantes,Marca,Modelo,Año,,,Parámetro: Valor,Estrias Externas: 23,Estrias Internas: 22,Diámetro Asiento: 36.5,Diámetro JH: 76,DAUER,Altura JH: 96,Altura Punta de Eje: 29.5,,,,,,,,,,,,,,,,,,,,,,,,
JHCA-0005,Juntas Homocineticas Deslizantes,Renault,9,,,,Parámetro: Valor,Estrias Externas: 23,Estrias Internas: 22,Diámetro Asiento: 35.5,Diámetro JH: 75.5,DAUER,Altura JH: 97,Altura Punta de Eje: 29,,,,,,,,,,,,,,,,,,,,,,,,
JHCA-0005,Juntas Homocineticas Deslizantes,Renault,11,,,,Parámetro: Valor,Estrias Externas: 23,Estrias Internas: 22,Diámetro Asiento: 35.5,Diámetro JH: 75.5,DAUER,Altura JH: 97,Altura Punta de Eje: 29,,,,,,,,,,,,,,,,,,,,,,,,
JHCA-0005,Juntas Homocineticas Deslizantes,Marca,Modelo,Año,,,Parámetro: Valor,Estrias Externas: 23,Estrias Internas: 22,Diámetro Asiento: 35.5,Diámetro JH: 75.5,DAUER,Altura JH: 97,Altura Punta de Eje: 29,,,,,,,,,,,,,,,,,,,,,,,,
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gacel,1983 - 1993,1.6 GL,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gacel,1987 - 1994,1.8 GS-GLS-GTS,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gacel,1992 - 1993,1.6 GLD,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1993 - 1995,1.8 GL,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1995 - 1997,1.8 CFI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1997 - 2003,1.8 MI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1997 - 2011,1.6 MI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1998 - 2009,1.9 SD,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Gol,1999 - 2003,1.0 MI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Senda,1989 - 1997,1.6 GL,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Volkswagen,Senda,1990 - 1997,1.6 GLD,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0017,Juntas Homocineticas Deslizantes,Marca,Modelo,Año,Versión,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 94 | Altura JH: 32 | Diámetro Circunferencia Agujeros: 78 | Rosca Agujeros: 8.5 | Peso: 1,8 kg | Dimensiones: 10,5 × 10,5 × 17,5 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 94",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_002_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0017/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,94,94,,32,,78,8.5,,,,,,Derecho/Izquierdo,"1,8 kg","10,5 × 10,5 × 17,5 cm"
JHCA-0019,Juntas Homocineticas Deslizantes,Audi,A3 (8L1),1997 - 2001,1.8,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 100 | Altura JH: 34 | Diámetro Circunferencia Agujeros: 86 | Rosca Agujeros: 8.5 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_019_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0019/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,100,100,,34,,86,8.5,,,,,,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHCA-0019,Juntas Homocineticas Deslizantes,Audi,A3 (8L1),1997 - 2005,1.8 T,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 100 | Altura JH: 34 | Diámetro Circunferencia Agujeros: 86 | Rosca Agujeros: 8.5 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_019_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0019/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,100,100,,34,,86,8.5,,,,,,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHCA-0019,Juntas Homocineticas Deslizantes,Audi,A3 (8L1),1997 - 2005,1.9 TDI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 100 | Altura JH: 34 | Diámetro Circunferencia Agujeros: 86 | Rosca Agujeros: 8.5 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_019_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0019/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,100,100,,34,,86,8.5,,,,,,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHCA-0019,Juntas Homocineticas Deslizantes,Audi,A3 (8P1),2006 - 2010,2.0 FSI,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 100 | Altura JH: 34 | Diámetro Circunferencia Agujeros: 86 | Rosca Agujeros: 8.5 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_019_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0019/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,100,100,,34,,86,8.5,,,,,,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
JHCA-0019,Juntas Homocineticas Deslizantes,Audi,A3 (8P1),2006 - 2013,1.6,,"Parámetro: Valor | Estrias Internas: 33 | Diámetro JH: 100 | Altura JH: 34 | Diámetro Circunferencia Agujeros: 86 | Rosca Agujeros: 8.5 | Peso: 2,1 kg | Dimensiones: 11,5 × 11,5 × 20 cm | Lado: Derecho/Izquierdo | Diámetro Junta Homocinética: 100",,Parámetro: Valor,https://www.dauer.com.ar/wp-content/uploads/2021/05/LC_019_001-2.jpg,https://www.dauer.com.ar/producto/jhca-0019/,DAUER,Detalles del Producto,Juntas Homocineticas Deslizantes,,33,,,,,,,,100,100,,34,,86,8.5,,,,,,Derecho/Izquierdo,"2,1 kg","11,5 × 11,5 × 20 cm"
